#File generated by ModelExp v0.6.7
#Read datafile: ../../rescale/Ac_CoFe_C_DisorderedWafer_300K_LangevinSAXSscaled.xye
#Started Fit at 2019-01-04 11:36:37.102916
#Finished Fit at 2019-01-04 11:36:37.110828
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 0
#    # data points      = 555
#    # variables        = 0
#    chi-square         = 70942.3631
#    reduced chi-square = 127.824078
#    Akaike info crit   = 2692.11348
#    Bayesian info crit = 2692.11348
#[[Variables]]
#    Ms:            300 (fixed)
#    mu:            22100 (fixed)
#    chi:          -1.2 (fixed)
#    sigMu:         0 (fixed)
#    orderHermite:  50 (fixed)
#    T:             300 (fixed)

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-8.5469460937	-198.7174306433	15.3579842545	-289.0343240723615
-8.5405160156	-204.6214694489	17.7885753979	-289.04150610987847
-8.5376859375	-245.3976521674	18.8053732653	-289.0446668938464
-8.528790625	-197.0046607069	13.730610652	-289.05460064213037
-8.5277027344	-204.0183162528	21.4570070642	-289.0558154266746
-8.5208011719	-209.332136439	13.4218701347	-289.06352146312815
-8.5174648438	-208.6227687192	12.4565524277	-289.0672463524872
-8.5107832031	-235.0666959694	18.6596006044	-289.0747055050694
-8.5074699219	-234.6484344889	14.1275889133	-289.07840401205175
-8.5017765625	-194.7229873823	13.0347400225	-289.0847588171272
-8.496009375	-205.5568725214	13.3529636344	-289.0911953754431
-8.4915761719	-193.9713160093	14.6519940304	-289.09614267297184
-8.4852460937	-238.9270791239	14.8138381599	-289.1032061411153
-8.4815566406	-215.1237967602	13.6780026485	-289.1073226799927
-8.4744921875	-202.9951576079	18.6811521975	-289.1152041488183
-8.4710390625	-206.8078067756	15.3927166018	-289.1190562718226
-8.4631980469	-202.511789392	15.8811932196	-289.1278024090267
-8.4605429687	-195.4626972681	19.1935161843	-289.1307636955874
-8.4529804688	-233.257596259	14.9268598822	-289.1391975994588
-8.450290625	-237.2493899805	15.7317639282	-289.142197109164
-8.442215625	-214.2768611023	13.712400504	-289.1512008625145
-8.4380457031	-216.7102604718	17.9307855945	-289.15584987745655
-8.4329871094	-214.3790637807	17.2662863221	-289.1614891948478
-8.428046875	-220.1847593612	14.6941085358	-289.16699606600014
-8.4214890625	-238.1103571276	17.9215004311	-289.17430528504684
-8.4183101562	-213.2302695668	17.5116819123	-289.177848122375
-8.4100632813	-186.2325091442	16.5867755427	-289.1870381668898
-8.4097351562	-201.952483519	13.634492513	-289.18740378999365
-8.39981875	-218.1590433372	16.0120889435	-289.1984524023693
-8.3977589844	-242.836308145	16.3268266277	-289.20074708970253
-8.3880640625	-230.4063955538	16.1910036099	-289.2115465754887
-8.3860097656	-206.8116092187	21.2349023605	-289.2138346752583
-8.37658125	-200.0775265416	18.4065376154	-289.2243351515757
-8.3760097656	-217.7095766204	19.3851887624	-289.224971551138
-8.3627730469	-220.4827144616	20.2567409676	-289.23970994593964
-8.3615789062	-228.3706803387	17.0791444341	-289.24103938085204
-8.3535667969	-215.0941899656	17.8043633644	-289.24995848362363
-8.3510976562	-183.2255046472	19.0943638096	-289.2527068690656
-8.3415382812	-224.326292196	15.1690368265	-289.26334615305996
-8.3396269531	-225.9789408945	14.7660082114	-289.26547317237697
-8.3310660156	-206.6576489985	17.1230116533	-289.2749992641511
-8.327615625	-198.8239010863	13.1429113539	-289.2788382151744
-8.3208292969	-218.3642137769	12.7556174918	-289.28638804558034
-8.3168761719	-219.0210574084	14.3609793437	-289.29078547405044
-8.3093167969	-227.3075159015	16.9595318199	-289.2991935521294
-8.3064074219	-203.1778321072	12.8039592841	-289.3024292456193
-8.2963238281	-202.7674535959	17.4888692368	-289.3136424385067
-8.295396875	-223.5533196015	13.720355819	-289.31467312385996
-8.2843433594	-238.8628185233	14.7245866673	-289.3269621936217
-8.2836589844	-243.3994013511	18.0508388663	-289.327722982023
-8.2740835937	-197.6456265763	17.6933352829	-289.33836645716457
-8.273646875	-214.035935635	17.684671051	-289.33885184279023
-8.2634210938	-197.8783480614	18.5368003979	-289.35021599294356
-8.2628511719	-238.5246932079	18.3191458794	-289.35084929446896
-8.2535914063	-220.879590699	18.950860414	-289.36113783682964
-8.2521957031	-221.9531081622	19.7906503341	-289.36268844497806
-8.2418796875	-214.0682758188	15.5415218142	-289.37414809962985
-8.2401726562	-188.1283575409	15.8027127452	-289.3760441513215
-8.2319039063	-246.9021297552	15.0728534603	-289.38522760932995
-8.2292140625	-213.2517292752	12.1762892749	-289.38821468968064
-8.2209050781	-200.6893227102	21.3171851557	-289.39744084916805
-8.2144398438	-202.1715276082	17.4215632118	-289.4046186968238
-8.2101449219	-233.1743422377	15.5237563	-289.409386509785
-8.2059382813	-217.2976131009	12.2162734999	-289.4140559294802
-8.1974046875	-222.744651737	20.4685947692	-289.42352712375464
-8.1952609375	-209.6753727046	14.7429086193	-289.4259061594853
-8.1859425781	-192.0100604011	17.4157033049	-289.4362460711781
-8.1848988281	-217.0421825951	18.0194514743	-289.43740412589534
-8.1737136719	-230.6380284963	15.9456153102	-289.44981269347863
-8.1731667969	-235.3905160898	20.1055693532	-289.4504193135009
-8.1625011719	-194.4729296215	16.1998244507	-289.4622488075338
-8.1624113281	-195.8314219589	20.2648726872	-289.46234844463424
-8.1519972656	-223.3422054492	15.2976646928	-289.47389645672587
-8.1519238281	-230.2175894909	17.9323494261	-289.47397788196133
-8.1412503906	-232.4912364255	18.1276128453	-289.4858109749406
-8.1406859375	-211.379846741	19.7119082366	-289.4864366839743
-8.1317054688	-203.1244927796	12.5272650702	-289.4963907724572
-8.1295269531	-220.7043796154	12.8713155547	-289.49880519861796
-8.1202074219	-231.8323968559	10.4341051321	-289.50913272731935
-8.1155109375	-235.8025271099	15.2240763566	-289.51433643703444
-8.109228125	-214.1221380869	14.4817388201	-289.5212970173875
-8.1037945312	-212.8534406849	12.9701335367	-289.52731604458694
-8.0967390625	-245.3048992165	17.5469759781	-289.5351306888396
-8.0922945312	-222.8444126421	14.9613709612	-289.5400528725875
-8.0837429688	-220.6486246506	14.6377846226	-289.549522196713
-8.080540625	-211.8335401281	13.6912026362	-289.5530677873544
-8.0747546875	-224.8308582665	17.4233863612	-289.5594732993382
-8.0662941406	-225.9446566204	13.1716791185	-289.56883843698654
-8.0659984375	-241.3946269663	14.1863592968	-289.5691657264003
-8.0550796875	-204.9322839162	12.7802882885	-289.58124937525093
-8.0547574219	-209.7703795936	21.4550926114	-289.5816059807345
-8.04500625	-228.1315675907	15.4950431663	-289.59239507424616
-8.0438453125	-222.0373280913	13.3967324576	-289.59367943540525
-8.0335601562	-253.7615372346	18.3428500467	-289.6050566727049
-8.0332527344	-253.4959804529	12.9667248211	-289.60539669861333
-8.0240496094	-212.5206493563	17.0030804427	-289.61557485094625
-8.0179609375	-225.3670041899	15.3283930643	-289.6223074964931
-8.0098144531	-245.0736014939	16.6906377265	-289.63131423653164
-8.0062238281	-230.7477109649	18.6090558858	-289.6352835288356
-7.9987761719	-232.6144111258	18.8587983358	-289.6435156431834
-7.9952410156	-217.9089663247	16.9244930083	-289.6474226961123
-7.9872933594	-223.4084965996	15.7609610488	-289.65620535849223
-7.9829699219	-247.752475751	13.157508553	-289.66098239923195
-7.9770492188	-243.4319828929	18.5179858318	-289.6675235633607
-7.9697421875	-226.4408602571	14.8472333209	-289.6755951815493
-7.9665132813	-210.6782740755	17.5513829485	-289.67916154404355
-7.9575042969	-229.8397521717	15.3686149169	-289.68911074363405
-7.9560453125	-228.2469475646	12.1297090122	-289.6907218101471
-7.9472742187	-224.2567854125	20.6157144746	-289.70040610701113
-7.945075	-212.0289794345	13.8603592574	-289.7028340063594
-7.9360164063	-220.087325347	14.5978246013	-289.712833303036
-7.9327863281	-230.5837353765	12.0867375889	-289.7163983323296
-7.9247628906	-244.6588074042	16.3308392506	-289.7252526831518
-7.9235472656	-238.5492867648	15.0316455995	-289.7265940625084
-7.9137777344	-202.8121399194	18.3201554066	-289.7373729258882
-7.9113539062	-192.6500196219	16.5929981823	-289.7400468089871
-7.9042925781	-240.5461505621	17.4639336347	-289.74783580039224
-7.9000300781	-220.7042094587	15.0971788448	-289.7525369547067
-7.8940460938	-237.5624028247	13.7143285886	-289.7591359973292
-7.8901054687	-235.3743865841	17.2625957954	-289.7634811740821
-7.8808179687	-224.1315121648	18.0881927593	-289.77372062808735
-7.8773117187	-216.8737784086	19.2856209316	-289.77758570791394
-7.8655828125	-232.7935753467	21.4134863866	-289.79051273239287
-7.8636105469	-233.162197771	14.9242601697	-289.7926861304447
-7.8540808594	-223.9441284414	19.4641839276	-289.80318629142766
-7.8523777344	-202.4564739539	19.1842048963	-289.80506261817885
-7.8443246094	-230.7321396012	12.0570286651	-289.8139337327281
-7.8406039063	-237.8611725211	15.2697105334	-289.8180318132623
-7.8335792969	-237.4229803983	15.2074714696	-289.82576795352054
-7.8283667969	-211.3954038975	14.0429345397	-289.8315076294249
-7.8235964844	-240.4593611553	15.8396094141	-289.836759794606
-7.817859375	-232.8090983049	15.8563615883	-289.84307565024415
-7.8118542969	-257.7759757979	15.8808393376	-289.8496856119252
-7.8074078125	-207.3897227097	12.7201748785	-289.8545793939213
-7.8001257813	-220.5440389832	17.5185777264	-289.86259287835276
-7.79720625	-226.9847379322	11.8744272271	-289.8658052855508
-7.7899003906	-253.9660027865	15.68751508	-289.87384308406257
-7.7856394531	-253.9340133522	16.7425528367	-289.878530272655
-7.7763460937	-211.8027923796	17.9401359525	-289.88875169191886
-7.7706824219	-219.8453322589	11.4590893141	-289.894979861575
-7.7673917969	-222.6684365934	16.2480256398	-289.8985980823901
-7.7596917969	-241.8629036196	14.7873275869	-289.9070635549063
-7.7563878906	-250.7900035914	13.9753153139	-289.9106954377116
-7.7474375	-219.4310132663	14.0929310501	-289.92053290138045
-7.7456472656	-222.3940834517	15.7903044548	-289.922500315428
-7.7379796875	-223.3199419499	14.2265316852	-289.93092580754217
-7.7334015625	-240.8692598491	11.7055980848	-289.93595573132677
