#Generated data by combining files:
#ES_S16_300K_4mT_Virgin_tranformed_angs_uu_masked_qz_I_corrected.xy
#ES_S16_300K_4mT_Virgin_tranformed_angs_du_masked_qz_I_corrected.xy
#q/A-1	I/a.u.	sI /a.u.
0.0934503171902	6.07094362214e-05	1.40551871159e-05
0.0938768217154	5.72977087958e-05	1.36274246854e-05
0.094303323381	4.99144028615e-05	1.36241726511e-05
0.094729822174	5.34221361159e-05	1.34596682127e-05
0.0951563180813	4.72547479785e-05	1.31922458957e-05
0.09558281109	5.15846219767e-05	1.32586445265e-05
0.0960093011871	6.43416492369e-05	1.32519958818e-05
0.0964357883595	6.09262875771e-05	1.27611473771e-05
0.0968622725944	5.1237845954e-05	1.19201794344e-05
0.0972887538786	4.8258958696e-05	1.23708971922e-05
0.0977152321993	4.98964129008e-05	1.26857677019e-05
0.0981417075434	5.16209216343e-05	1.21214623303e-05
0.098568179898	5.02049865834e-05	1.17999212131e-05
0.0989946492499	4.24175601817e-05	1.1406982291e-05
0.0994211155864	3.63545442403e-05	1.11258151371e-05
0.0998475788943	3.1905473303e-05	1.06130171033e-05
0.100274039161	3.27626295234e-05	1.04508580733e-05
0.100700496372	2.89156338002e-05	1.08471254388e-05
0.101126950517	2.2048365003e-05	1.11740075869e-05
0.101553401581	2.81662877778e-05	1.08048215591e-05
0.101979849551	3.02971131063e-05	1.02023265457e-05
0.102406294415	2.41638254914e-05	1.02855353906e-05
0.102832736159	3.03717316982e-05	1.10584022789e-05
0.103259174771	3.5202673772e-05	1.16218105505e-05
0.103685610237	2.56183708519e-05	1.08278742245e-05
0.104112042545	2.60083528738e-05	9.92947317723e-06
0.104538471682	3.83862757687e-05	9.73517735251e-06
0.104964897634	4.38170342787e-05	1.02006386928e-05
0.105391320389	3.04734015475e-05	1.07967513024e-05
0.105817739933	1.62370530171e-05	1.07136776089e-05
0.106244156254	2.09586004307e-05	1.04189020971e-05
0.106670569339	2.11752035674e-05	1.0431548068e-05
0.107096979174	1.8271590918e-05	1.03453545103e-05
0.107523385747	2.44546599104e-05	1.03335749911e-05
0.107949789044	2.4995439222e-05	1.01999760575e-05
0.108376189053	1.77951492394e-05	9.92246259114e-06
0.108802585761	1.84342082087e-05	9.98745983313e-06
0.109228979155	1.84579183924e-05	9.86159468681e-06
0.109655369221	1.83115074212e-05	9.90300878152e-06
0.110081755947	2.25728992574e-05	1.00273332913e-05
0.110508139319	1.92802356048e-05	1.03631737534e-05
0.110934519326	1.4994072417e-05	1.02129386978e-05
0.111360895953	1.56504575235e-05	9.19710467632e-06
0.111787269188	2.15924737279e-05	9.24417615091e-06
0.112213639017	2.959032563e-05	1.00918955134e-05
0.112640005429	2.70561462328e-05	9.91383341256e-06
0.113066368409	2.37841999985e-05	9.76551533733e-06
0.113492727945	2.42265733005e-05	1.00151664903e-05
0.113919084023	1.98736516867e-05	9.56879005952e-06
0.114345436632	1.37202497818e-05	8.92613472157e-06
0.114771785758	1.26083959132e-05	9.39397773992e-06
0.115198131387	1.13724530378e-05	9.83588110792e-06
0.115624473507	1.39320314002e-05	9.52359948155e-06
0.116050812105	1.79849030637e-05	9.31967911461e-06
0.116477147168	1.57723545439e-05	9.35591746669e-06
0.116903478683	1.38622801087e-05	9.14322174797e-06
0.117329806637	1.94714013025e-05	8.93167324338e-06
0.117756131016	2.4698634038e-05	9.3734441593e-06
0.118182451809	2.72367934051e-05	9.86335955395e-06
0.118608769001	2.66538925629e-05	9.37290150637e-06
0.119035082581	2.11543438726e-05	8.98657293964e-06
0.119461392534	7.15129863822e-06	9.3302568031e-06
0.119887698849	3.45492635959e-06	8.87752943335e-06
0.120314001512	1.60164251057e-05	8.4718024632e-06
0.120740300509	1.56334929021e-05	8.60837040429e-06
0.121166595829	9.08274785715e-06	8.59872312298e-06
0.121592887457	1.05529653579e-05	8.98399257578e-06
0.122019175382	1.61189518261e-05	9.29707587435e-06
0.12244545959	1.69388178214e-05	9.14324720568e-06
0.122871740068	8.58070364022e-06	9.43745271719e-06
0.123298016803	7.10002551923e-06	9.48954565571e-06
0.123724289782	9.45164450262e-06	9.93035582432e-06
0.124150558992	3.18756617082e-06	1.05128516787e-05
0.124576824421	4.82194836302e-06	9.94322549939e-06
0.125003086054	1.5391390783e-05	9.04641072624e-06
0.12542934388	1.23401890146e-05	8.33591824476e-06
0.125855597885	3.79297905151e-06	8.38730084296e-06
0.126281848056	5.89728651479e-06	8.45805281705e-06
0.126708094381	9.34175004409e-06	7.81372399901e-06
0.127134336846	1.16725828768e-05	7.22285203372e-06
0.127560575438	8.89800314646e-06	5.73275801596e-06
0.127986810144	2.72863442373e-06	3.15874568032e-06
