[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1418232120.354000 12/10/2014, 6:22:00 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, PMK18
INFO, WEIGHT, 13.800
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, NP
INFO, COMMENT, Fe2O3
INFO, SEQUENCE FILE: 04062014.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1418237572.261,,1.000000e+002,2.681293e+002,2.609951e-002,0.000000e+000,3,9.966458e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.142761e-001,0.000000e+000,0,,0,
1418237591.182,,1.000000e+002,2.691063e+002,2.600184e-002,0.000000e+000,3,9.966186e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.145203e-001,0.000000e+000,0,,0,
1418237610.721,,1.000000e+002,2.700594e+002,2.589996e-002,0.000000e+000,3,9.966227e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.916992e-001,0.000000e+000,0,,0,
1418237630.229,,1.000000e+002,2.710408e+002,2.580026e-002,0.000000e+000,3,9.965146e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.711914e-001,0.000000e+000,0,,0,
1418237649.768,,1.000000e+002,2.720228e+002,2.569886e-002,0.000000e+000,3,9.964396e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.928894e-001,0.000000e+000,0,,0,
1418237669.252,,1.000000e+002,2.730089e+002,2.559745e-002,0.000000e+000,3,9.964623e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.792175e-001,0.000000e+000,0,,0,
1418237729.860,,1.000000e+002,2.760250e+002,2.529084e-002,0.000000e+000,3,9.965472e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.046814e+000,0.000000e+000,0,,0,
1418237749.954,,1.000000e+002,2.770350e+002,2.518433e-002,0.000000e+000,3,9.965512e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.732056e-001,0.000000e+000,0,,0,
1418237768.352,,1.000000e+002,2.780266e+002,2.509158e-002,0.000000e+000,3,9.965333e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.010864e-001,0.000000e+000,0,,0,
1418237787.492,,1.000000e+002,2.789544e+002,2.499710e-002,0.000000e+000,3,9.965402e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.443909e-001,0.000000e+000,0,,0,
1418237806.187,,1.000000e+002,2.798853e+002,2.490461e-002,0.000000e+000,3,9.965180e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.113159e-001,0.000000e+000,0,,0,
1418237826.039,,1.000000e+002,2.808036e+002,2.481211e-002,0.000000e+000,3,9.965812e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.252930e-001,0.000000e+000,0,,0,
1418237844.765,,1.000000e+002,2.817396e+002,2.471936e-002,0.000000e+000,3,9.965809e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.395081e-001,0.000000e+000,0,,0,
1418237864.609,,1.000000e+002,2.826478e+002,2.462985e-002,0.000000e+000,3,9.966301e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.684998e-001,0.000000e+000,0,,0,
1418237921.975,,1.000000e+002,2.854058e+002,2.435914e-002,0.000000e+000,3,9.965878e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,7.919006e-001,0.000000e+000,0,,0,
1418237940.975,,1.000000e+002,2.862837e+002,2.427425e-002,0.000000e+000,3,9.966285e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.528137e-001,0.000000e+000,0,,0,
1418237961.865,,1.000000e+002,2.872034e+002,2.418514e-002,0.000000e+000,3,9.966471e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.907166e-001,0.000000e+000,0,,0,
1418237982.224,,1.000000e+002,2.881374e+002,2.408954e-002,0.000000e+000,3,9.966894e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.967896e-001,0.000000e+000,0,,0,
1418238002.794,,1.000000e+002,2.891023e+002,2.399961e-002,0.000000e+000,3,9.965161e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.381958e-001,0.000000e+000,0,,0,
1418238020.833,,1.000000e+002,2.900045e+002,2.391399e-002,0.000000e+000,3,9.965417e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.520203e-001,0.000000e+000,0,,0,
1418238040.489,,1.000000e+002,2.908881e+002,2.382582e-002,0.000000e+000,3,9.965228e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.151917e-001,0.000000e+000,0,,0,
1418238099.902,,1.000000e+002,2.938047e+002,2.355458e-002,0.000000e+000,3,9.965353e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.674927e-001,0.000000e+000,0,,0,
1418238119.644,,1.000000e+002,2.947725e+002,2.346198e-002,0.000000e+000,3,9.965308e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.500122e-001,0.000000e+000,0,,0,
1418238139.261,,1.000000e+002,2.957682e+002,2.337009e-002,0.000000e+000,3,9.965653e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.371887e-001,0.000000e+000,0,,0,
1418238158.089,,1.000000e+002,2.967238e+002,2.328043e-002,0.000000e+000,3,9.966218e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.170776e-001,0.000000e+000,0,,0,
1418238179.042,,1.000000e+002,2.976606e+002,2.318757e-002,0.000000e+000,3,9.965935e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.525146e-001,0.000000e+000,0,,0,
1418238198.018,,1.000000e+002,2.986032e+002,2.295859e-002,0.000000e+000,3,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.457031e-001,0.000000e+000,0,,0,
1418238218.549,,1.000000e+002,2.995481e+002,2.301131e-002,0.000000e+000,3,9.964654e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,9.216003e-001,0.000000e+000,0,,0,
1418238470.804,,1.000000e+002,3.000045e+002,2.290664e-002,0.000000e+000,3,9.965085e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238487.679,,1.000000e+002,3.000001e+002,2.288952e-002,0.000000e+000,3,9.964765e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238504.569,,1.000000e+002,3.000045e+002,2.288185e-002,0.000000e+000,3,9.964697e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238521.475,,1.000000e+002,3.000089e+002,2.287845e-002,0.000000e+000,3,9.964818e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238538.928,,1.000000e+002,3.000089e+002,2.287743e-002,0.000000e+000,3,9.964640e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.760864e-002,0.000000e+000,0,,0,
1418238555.811,,1.000000e+002,3.000133e+002,2.287597e-002,0.000000e+000,3,9.965023e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.789063e-003,0.000000e+000,0,,0,
1418238573.310,,1.000000e+002,3.000089e+002,2.287422e-002,0.000000e+000,3,9.964867e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238590.193,,1.000000e+002,3.000133e+002,2.287339e-002,0.000000e+000,3,9.964859e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.789063e-003,0.000000e+000,0,,0,
1418238607.060,,1.000000e+002,3.000133e+002,2.287313e-002,0.000000e+000,3,9.965036e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.789063e-003,0.000000e+000,0,,0,
1418238623.943,,1.000000e+002,3.000089e+002,2.287366e-002,0.000000e+000,3,9.965385e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238640.802,,1.000000e+002,3.000089e+002,2.287389e-002,0.000000e+000,3,9.965901e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238657.676,,1.000000e+002,3.000045e+002,2.287336e-002,0.000000e+000,3,9.965700e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238674.598,,1.000000e+002,3.000045e+002,2.287277e-002,0.000000e+000,3,9.965428e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238691.473,,1.000000e+002,3.000089e+002,2.287195e-002,0.000000e+000,3,9.965540e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238709.981,,1.000000e+002,3.000089e+002,2.287214e-002,0.000000e+000,3,9.965800e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238727.722,,1.000000e+002,3.000133e+002,2.287155e-002,0.000000e+000,3,9.965650e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.789063e-003,0.000000e+000,0,,0,
1418238782.456,,1.000000e+002,3.000089e+002,2.286869e-002,0.000000e+000,3,9.964874e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238800.979,,1.000000e+002,3.000045e+002,2.286760e-002,0.000000e+000,3,9.965097e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238819.721,,1.000000e+002,3.000045e+002,2.286766e-002,0.000000e+000,3,9.965385e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238838.096,,1.000000e+002,3.000045e+002,2.286769e-002,0.000000e+000,3,9.965397e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238855.721,,1.000000e+002,3.000089e+002,2.286618e-002,0.000000e+000,3,9.965810e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238873.049,,1.000000e+002,3.000045e+002,2.286613e-002,0.000000e+000,3,9.965711e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.819580e-003,0.000000e+000,0,,0,
1418238891.220,,1.000000e+002,3.000001e+002,2.286632e-002,0.000000e+000,3,9.965580e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238910.275,,1.000000e+002,3.000001e+002,2.286600e-002,0.000000e+000,3,9.965616e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,0.000000e+000,0.000000e+000,0,,0,
1418238928.845,,1.000000e+002,2.999957e+002,3.231616e-004,0.000000e+000,3,0.000000e+000,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,8.789063e-003,0.000000e+000,0,,0,
1418238947.712,,1.000000e+002,3.000001e+002,2.286606e-002,0.000000e+000,3,9.965488e-001,0.000000e+000,,,,,,,,,,,,,,24,1,4.000000e+000,1.760864e-002,0.000000e+000,0,,0,
